alias,canonical_label,notes,source,review_status,final_score
NATIONAL ORPHANAGE,NATIONAL ORPHANAGE (NUNS CLERGY GUATEMALA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL PALACE,NATIONAL PALACE (ORPHANAGE NUNS CLERGY),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL PARTY COMMUNIST BLOC,NATIONAL PARTY COMMUNIST BLOC (BRITAIN ARABIA THOMPSON),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL PEASANT PARTY,NATIONAL PEASANT PARTY (SMALLHOLDERS ROKOSSOWSKI HUNGARY),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL PETROLEUM COMPANY,NATIONAL PETROLEUM COMPANY (CZECHOSLOVAKIA BOLIVIAN MENGHISTU),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL POLICE MOBILE BRIGADE,NATIONAL POLICE MOBILE BRIGADE (TAPANULI MEDAN BUKITTINGGI),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL POLICE OF IRAN,NATIONAL POLICE OF IRAN (NAMONE SOUPHANNOUVONG PAKRAVAN),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL PROGRESSIVE UNION OF THE CENTER EPEK,NATIONAL PROGRESSIVE UNION OF THE CENTER EPEK (PHILIPPINES LEFT HINH),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL RADICAL UNION ERE,NATIONAL RADICAL UNION ERE (SOPHOCLES BUENOS AIRES),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL RED CROSS,NATIONAL RED CROSS (CHIANG KUO NORTH),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL RELIGIOUS PARTY,NATIONAL RELIGIOUS PARTY (PINHAS HISTADRUT HAAVODA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL RESISTANCE MOVEMENT NRM,NATIONAL RESISTANCE MOVEMENT NRM (OEEC HAITIANS CITIZEN),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL REVOLUTIONARY MOVEMENT MNR,NATIONAL REVOLUTIONARY MOVEMENT MNR (WUERTTEMBERG REINHOLD MAIER),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL SECURITY FORCES,NATIONAL SECURITY FORCES (VALMORE MARACAIBO MACHADO),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL SECURITY LAW,NATIONAL SECURITY LAW (CHONG LT PAK),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL SOCIALIST,NATIONAL SOCIALIST (HARE NABULSI HUSSAIN),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL SOCIALISTS,NATIONAL SOCIALISTS (MOHAMED BEN HABIB),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL STEVEDORES AND DOCKERS UNION,NATIONAL STEVEDORES AND DOCKERS UNION (BROTHERHOOD HUNGARY TRANSPORT),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL TRADE UNION COUNCIL,NATIONAL TRADE UNION COUNCIL (STRIP SZOLNOK MISKOLC),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL UNION OF GENERAL AND MUNICIPAL WORKERS,NATIONAL UNION OF GENERAL AND MUNICIPAL WORKERS (DALAI LAMA DEJOIE),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL UNION OF MOROCCAN STUDENTS,NATIONAL UNION OF MOROCCAN STUDENTS (INDONESIA MEHDI BARKA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL UNIONISTS,NATIONAL UNIONISTS (UMMA ARABIA KHALIL),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL UNITY COUNCIL,NATIONAL UNITY COUNCIL (UNIONS PATRICE FEDERATION),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL UNITY FRONT,NATIONAL UNITY FRONT (BURMA UNU HAWRANI),,a4_pipeline,a3_single_cluster_self,1.0
NATIONAL YOUTH CORPS,NATIONAL YOUTH CORPS (ROCHE KUO EMILE),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST 57TH DIVISION,NATIONALIST 57TH DIVISION (JACQUOT XUYEN HAO),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST ARMY,NATIONALIST ARMY (CHIANG KUO KUOMINTANG),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST DEFENSE MINISTRY,NATIONALIST DEFENSE MINISTRY (TUNGYIN TAISHAN INDONESIANS),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST ELEMENTS,NATIONALIST ELEMENTS (INSURGENTS MON HENDERSON),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST FOREIGN OFFICE,NATIONALIST FOREIGN OFFICE (SAIGON US TUDEH),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST GUERRILLA TROOPS,NATIONALIST GUERRILLA TROOPS (TURKEY YOUSSEF HUSSAIN),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST GUERRILLAS,NATIONALIST GUERRILLAS (TOUMEN PISHAN ICHIANG),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST HELD TACHEN ISLANDS,NATIONALIST HELD TACHEN ISLANDS (TAIPEIS GREECE CYPRUS),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST HELD TERRITORY,NATIONALIST HELD TERRITORY (TSINGTAO QUEMOYS MANCHURIA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST HELD WUCHIU ISLANDS,NATIONALIST HELD WUCHIU ISLANDS (ICELANDIC BAHRAIN LUTZU),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST HIGH COMMAND,NATIONALIST HIGH COMMAND (STRAIT EN YO),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST INTELLIGENCE BUREAU,NATIONALIST INTELLIGENCE BUREAU (KATMANDU NEPAL KOIRALA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST IRREGULARS,NATIONALIST IRREGULARS (VIETNAM PAG THAILAND),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST LABOR UNION,NATIONALIST LABOR UNION (CHENIK TUNISIA RESIDENT),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST LIBERATING ALLIANCE,NATIONALIST LIBERATING ALLIANCE (NEPTUNE LUCERO LAWRENCE),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST MINISTRY OF DEFENSE,NATIONALIST MINISTRY OF DEFENSE (PUCAR DJURO BORBA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST MOVEMENT,NATIONALIST MOVEMENT (KIKUYU JOMO KENYATTA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST NAVAL COMMANDER,NATIONALIST NAVAL COMMANDER (LUXEMBOURG FUKIEN FORMOSA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST NAVY,NATIONALIST NAVY (TACHENS SHIHPU YOSHIDA),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALIST PARTIES,NATIONALIST PARTIES (KHEDIVE CUMMING FUKIEN),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALISTS AND POPULISTS,NATIONALISTS AND POPULISTS (MOOSE SYRIA JAMALI),,a4_pipeline,a3_single_cluster_self,1.0
NATIONALISTS IN FRANCE,NATIONALISTS IN FRANCE (BULLETIN SETTLERS MEMBERS),,a4_pipeline,a3_single_cluster_self,1.0
NATO AIR BASE AT KEFLAVIK,NATO AIR BASE AT KEFLAVIK (STALIN PRAVDA PROGRESSIVES),,a4_pipeline,a3_single_cluster_self,1.0
NATO BASE AT KEFLAVIK,NATO BASE AT KEFLAVIK (STEPHANOPOULOS GREECE KHRUSHCHEV),,a4_pipeline,a3_single_cluster_self,1.0
NATO TEMPORARY COUNCIL COMMITTEE,NATO TEMPORARY COUNCIL COMMITTEE (SPAIN ADENAUER CHANCELLOR),,a4_pipeline,a3_single_cluster_self,1.0
NATOLIN ELEMENTS,NATOLIN ELEMENTS (GOMULKA UNITED ALGERIA),,a4_pipeline,a3_single_cluster_self,1.0
NATOLIN GROUP,NATOLIN GROUP (WINIEWICZ POLAND JACOBS),,a4_pipeline,a3_single_cluster_self,1.0
NATSIR CABINET,NATSIR CABINET (MASJUMI ORIENTED AMERICA),,a4_pipeline,a3_single_cluster_self,1.0
NAUMANN GROUP,NAUMANN GROUP (EDC DELEGATION LUXEMBOURGIAN),,a4_pipeline,a3_single_cluster_self,1.0
NAVY COMMANDOS,NAVY COMMANDOS (GOVERNING VENEZUELA INDONESIA),,a4_pipeline,a3_single_cluster_self,1.0
NAWAB OF DIR,NAWAB OF DIR (QADIR PRABANG LUANG),,a4_pipeline,a3_single_cluster_self,1.0
NAZIR FANSA,NAZIR FANSA (RESURRECTIONIST MATSUMOTO SHAWKAT),,a4_pipeline,a3_single_cluster_self,1.0
NCNA,NEW CHINA NEWS AGENCY,,a4_pipeline,accept_rule,1.0
NDP,NATIONAL DEMOCRATIC PARTY,,a4_pipeline,a4_merge_existing,0.8
NE WIN GOVERNMENT,NE WIN GOVERNMENT (SHCHIBORIN LEDOVSKY SHARA),,a4_pipeline,a3_single_cluster_self,1.0
NEAL,NEAL (PERU ECUADOR CZECHOSLOVAKIA),,a4_pipeline,a3_single_cluster_self,1.0
NEAR EAST ARMS CO ORDINATING COMMITTEE,NEAR EAST ARMS CO ORDINATING COMMITTEE (ARABIA SYRIA EGYPT),,a4_pipeline,a3_single_cluster_self,1.0
NEAR EAST FOUNDATION,NEAR EAST FOUNDATION (TRINH SYRIA KOREA),,a4_pipeline,a3_single_cluster_self,1.0
NEDYAM RAGHAVAN,NEDYAM RAGHAVAN (JAWAHARLAL HEDAYAT NATION),,a4_pipeline,a3_single_cluster_self,1.0
NEGARA PARTY,NEGARA PARTY (UMNO PMIP INDIANS),,a4_pipeline,a3_single_cluster_self,1.0
NEGEV DESERT,NEGEV DESERT (ARABIA TURKEY SYRIA),,a4_pipeline,a3_single_cluster_self,1.0
NEHRU WING OF THE CONGRESS PARTY,NEHRU WING OF THE CONGRESS PARTY (FRANCE CHAMBRE MENDES),,a4_pipeline,a3_single_cluster_self,1.0
NEHRUS GOVERNMENT,NEHRUS GOVERNMENT (CHRISTOPHE REINHARDT LUMUMBAS),,a4_pipeline,a3_single_cluster_self,1.0
NEMIK GEDIK,NEMIK GEDIK (SELIM ISMET ANKARA),,a4_pipeline,a3_single_cluster_self,1.0
NEMOTO,NEMOTO (SUGIHARA ARATA SHIGEMITSU),,a4_pipeline,a3_single_cluster_self,1.0
NENNI SOCIALIST,NENNI SOCIALIST (VITTORIO CGIL DI),,a4_pipeline,a3_single_cluster_self,1.0
NEO ISTIQLAL PARTY,NEO ISTIQLAL PARTY (INDONESIA MEHDI BARKA),,a4_pipeline,a3_single_cluster_self,1.0
NEO LAO HAK ZAT PARTY,NEO LAO HAK ZAT,,a4_pipeline,a5_consolidated,0.91
NEPALESE ARMY,NEPALESE ARMY (NEPAL BOWLES IRAN),,a4_pipeline,a3_single_cluster_self,1.0
NEPALESE OFFICIALS,NEPALESE OFFICIALS (TUNG TSE MAO),,a4_pipeline,a3_single_cluster_self,1.0
NEPSZABADSAG,NEPSZABADSAG (PATRIOTIC PEOPLES FRONT PPF),,a4_pipeline,a5_consolidated,0.85
NESTEROV,NESTEROV (WINNINGTON DELTA BOND),,a4_pipeline,a3_single_cluster_self,1.0
NETHERLANDS ANTILLES,NETHERLANDS ANTILLES (LAGO CARACAS ARUBA),,a4_pipeline,a3_single_cluster_self,1.0
NETHERLANDS DELEGATION,NETHERLANDS DELEGATION (SWEDEN ALLIES ADENAUER),,a4_pipeline,a3_single_cluster_self,1.0
NETHERLANDS INDONESIAN UNION,NETHERLANDS INDONESIAN UNION (TALLAL ISRAEL AMMAN),,a4_pipeline,a3_single_cluster_self,1.0
NETHERLANDS WEST INDIES GOVERNMENT,NETHERLANDS WEST INDIES GOVERNMENT (AEROFLOT HUK FRANCO),,a4_pipeline,a3_single_cluster_self,1.0
NEUTRAL NATIONS REPATRIATION COMMISSION NNRC,NEUTRAL NATIONS REPATRIATION COMMISSION NNRC (KRISHNA THIMAYYA LODGE),,a4_pipeline,a3_single_cluster_self,1.0
NEW JAPANESE GOVERNMENT,NEW JAPANESE GOVERNMENT (PORTUGAL RALPH BUNCHE),,a4_pipeline,a3_single_cluster_self,1.0
NEW LANDS REGIONS OF SIBERIA,NEW LANDS REGIONS OF SIBERIA (UKRAINE STATISTICAL KAZAKHSTAN),,a4_pipeline,a3_single_cluster_self,1.0
NEW SYRIAN GOVERNMENT,NEW SYRIAN GOVERNMENT (ARABIAN KASHMIRI ARAMCO),,a4_pipeline,a3_single_cluster_self,1.0
NEW TIMES OF BURMA,NEW TIMES OF BURMA (BULGARIAN MACHINES ENTERPRISE),,a4_pipeline,a3_single_cluster_self,1.0
NEW TURKEY PARTY,NEW TURKEY PARTY (YAVUZ FEYZIOGLU ALICAN),,a4_pipeline,a3_single_cluster_self,1.0
NEW ZEALAND GOVERNMENT,NEW ZEALAND GOVERNMENT (USIS ARGENTINA VIET),,a4_pipeline,a3_single_cluster_self,1.0
NEW ZEALAND PRIME MINISTER NASH,NEW ZEALAND PRIME MINISTER NASH (NAUDE TOWN VERWOERD),,a4_pipeline,a3_single_cluster_self,1.0
NGO DINH CAN,NGO DINH CAN (GHALEB CONAKAT BELGIUM),,a4_pipeline,a3_single_cluster_self,1.0
NGO TRONG HIEU,NGO TRONG HIEU (MAKARIOS GRIVAS SIHANOUK),,a4_pipeline,a3_single_cluster_self,1.0
NGUYEN CHANH THI,NGUYEN CHANH THI (DIEM VUONG PRABANG),,a4_pipeline,a3_single_cluster_self,1.0
NGUYEN CHI THANH,GENERAL NGUYEN CHI THANH,,a4_pipeline,accept_rule,1.0
NGUYEN DE,NGUYEN DE (DIEN PHU BIEN),,a4_pipeline,a3_single_cluster_self,1.0
NGUYEN KHANH,GENERAL NGUYEN KHANH,,a4_pipeline,accept_rule,1.0
NHAN VAN,NHAN VAN (HANOI VIET VIETNAM),,a4_pipeline,a3_single_cluster_self,1.0
NHIEK TIOULONG,NHIEK TIOULONG (CZECHOSLOVAKIA VENEZUELA BETANCOURT),,a4_pipeline,a3_single_cluster_self,1.0
NICARAGUAN AIR FORCE,NICARAGUAN AIR FORCE (GERMANY SMIRNOV GROMYKO),,a4_pipeline,a3_single_cluster_self,1.0
NICARAGUAN COURT,NICARAGUAN COURT (RICAN FIGUERES SOMOZA),,a4_pipeline,a3_single_cluster_self,1.0
NICARAGUAN EMBASSY,NICARAGUAN EMBASSY (NICARAGUA HONDURAS NABULSI),,a4_pipeline,a3_single_cluster_self,1.0
NICARAGUAN EXILE GROUPS,NICARAGUAN EXILE GROUPS (LACAYO FARFAN HONDURAS),,a4_pipeline,a3_single_cluster_self,1.0
NICARAGUAN EXILES,NICARAGUAN EXILES (COSTA NICARAGUA RICA),,a4_pipeline,a3_single_cluster_self,1.0
NICARAGUAN PRESIDENT LUIS SOMOZA,NICARAGUAN PRESIDENT LUIS SOMOZA (EXILE WELL TRAINED),,a4_pipeline,a3_single_cluster_self,1.0
NICARAGUAN PRESIDENT SOMOZA,NICARAGUAN PRESIDENT SOMOZA (SPAIN MOLLET FRANCO),,a4_pipeline,a3_single_cluster_self,1.0
NICARAGUAN REBELS,NICARAGUAN REBELS (COSTA NICARAGUA ECHANDI),,a4_pipeline,a3_single_cluster_self,1.0
NICARO,MOA BAY (NICARO MARINA FIDEL),,a4_pipeline,a5_consolidated,0.8346
NIEH JUNG CHEN,NIEH JUNG CHEN (TENTH FBI TUNG),,a4_pipeline,a3_single_cluster_self,1.0
NIGER RIVER,NIGER RIVER (BARROSO SPAIN SAHARA),,a4_pipeline,a3_single_cluster_self,1.0
NIGERIAN CHAIRMAN OF THE UN CONCILIATION COMMISSION,NIGERIAN CHAIRMAN OF THE UN CONCILIATION COMMISSION (CHINA GIZENGA LEOPOLDVILLE),,a4_pipeline,a3_single_cluster_self,1.0
NIGERIAN PLAN,NIGERIAN PLAN (PLAINE PHOU JARRES),,a4_pipeline,a3_single_cluster_self,1.0
NIGERIAN POLICE,NIGERIAN POLICE (MATADI KAMINA KUZNETSOV),,a4_pipeline,a3_single_cluster_self,1.0
NIGERIAN TROOPS,NIGERIAN TROOPS (DELVAUX RUANDA ILEO),,a4_pipeline,a3_single_cluster_self,1.0
NIGERIAN UN UNITS,NIGERIAN UN UNITS (ORIENTALE MANONO AFRICANS),,a4_pipeline,a3_single_cluster_self,1.0
NIIJIMA,NIIJIMA (OSHINO FUJI VILLAGE),,a4_pipeline,a3_single_cluster_self,1.0
NIKOLAI A TALENSKY,NIKOLAI A TALENSKY (TASS ALBANIA HOXHA),,a4_pipeline,a3_single_cluster_self,1.0
NIKOLAI BULGANIN,NIKOLAI BULGANIN (MINH SNAGOV RUMANIA),,a4_pipeline,a3_single_cluster_self,1.0
NIKOLAI BURDENKO,NIKOLAI BURDENKO (USIB CUBA GAULLE),,a4_pipeline,a3_single_cluster_self,1.0
NIKOLAI PODGORNY,NIKOLAI PODGORNY (YEKATERINA YAKOVLEV KAZAKHSTAN),,a4_pipeline,a3_single_cluster_self,1.0
NIKOLAI ZHURIN,BELYAYEV ZHURIN MARSUDI SUMATRA,,a4_pipeline,a5_consolidated,0.8172
NIKOLAY G IGNATOV,NIKOLAY G IGNATOV (MYLARSHCHIKOV KIEV INVESTMENT),,a4_pipeline,a3_single_cluster_self,1.0
NIKOLAY PODGORNY,NIKOLAY PODGORNY (VORONOV VIKTOR GENNADY),,a4_pipeline,a3_single_cluster_self,1.0
NILE VALLEY,NILE VALLEY (YUGOSLAVIA GREECE MAHDI),,a4_pipeline,a3_single_cluster_self,1.0
NIMR,NIMR (NABULSI HUSSAIN NASUTION),,a4_pipeline,a4_keep_separate,0.6
NINH BINH,NINH BINH (PERIMETER BLANCKE VIET),,a4_pipeline,a3_single_cluster_self,1.0
NIOGAS,NIOGAS (YEPISHEV PERU MITIN),,a4_pipeline,a3_single_cluster_self,1.0
NISHIO,NISHIO (WHITNEY SAVANG DAHANAYAKE),,a4_pipeline,a3_single_cluster_self,1.0
NKRUMAH GOVERNMENT,NKRUMAH GOVERNMENT (GHANA INDONESIA AFRO),,a4_pipeline,a3_single_cluster_self,1.0
NOBLE,NOBLE (MALAYA PENANG AVEROFF),,a4_pipeline,a3_single_cluster_self,1.0
NOGRADI,SZALAI (INDIA JANOS NOGRADI),,a4_pipeline,a5_consolidated,0.9364
NOMBRE DE DIOS,NOMBRE DE DIOS (MAHENDRA SUBARNA NEPALI),,a4_pipeline,a3_single_cluster_self,1.0
NON COMMUNIST UNIONS,NON COMMUNIST UNIONS (SUKHANOV SECHENOV CZECHOSLOVAKIA),,a4_pipeline,a3_single_cluster_self,1.0
NONG HET,NONG HET (PATHET BATTALION LAO),,a4_pipeline,a3_single_cluster_self,1.0
NONG KHAI,NONG KHAI (PAKSE SOUPHANNOUVONG JOHNSON),,a4_pipeline,a3_single_cluster_self,1.0
NONG KIMNY,NONG KIMNY (PATHETS EN LAI),,a4_pipeline,a3_single_cluster_self,1.0
NORDFJORDUR,NORDFJORDUR (KOPAVOGUR PROGRESSIVES REYKJAVIK),,a4_pipeline,a3_single_cluster_self,1.0
NORDIC ALLIANCE,NORDIC ALLIANCE (SARIWON SWEDEN ERLANDER),,a4_pipeline,a3_single_cluster_self,1.0
NORMAN MANLEY,NORMAN MANLEY (GRANTLEY ELECTRIC ADAMS),,a4_pipeline,a3_single_cluster_self,1.0
NORODOM SIHANOUK,NORODOM SIHANOUK (BRITAIN TURKEY ISRAEL),,a4_pipeline,a3_single_cluster_self,1.0
NORSK HYDRO,NORSK HYDRO (YUGOSLAVIA NORWAY GROMYKO),,a4_pipeline,a3_single_cluster_self,1.0
NORTH AFRICAN FEDERATION,NORTH AFRICAN FEDERATION (SALAH SABRY RADWAN),,a4_pipeline,a3_single_cluster_self,1.0
NORTH ATLANTIC,NORTH ATLANTIC (MURMAN PETROPAVLOVSK KOLA),,a4_pipeline,a3_single_cluster_self,1.0
NORTH ATLANTIC ALLIANCE,NORTH ATLANTIC ALLIANCE (CASTRO NEUTRALITY GUATEMALAN),,a4_pipeline,a3_single_cluster_self,1.0
NORTH CAUCASUS,NORTH CAUCASUS (UKRAINE STATISTICAL LANDS),,a4_pipeline,a3_single_cluster_self,1.0
NORTH CHINA,NORTH CHINA (ARABIA SUHRAWARDY GHULAM),,a4_pipeline,a3_single_cluster_self,1.0
NORTH CHINA MILITARY AREA SPECIAL ARMY GROUP,NORTH CHINA MILITARY AREA SPECIAL ARMY GROUP (TENTH NIEH JUNG),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN,NORTH KOREAN (ADENAUER CHANCELLOR FLEET),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN AGENTS,NORTH KOREAN AGENTS (MACARTHUR HABIB FUJIYAMA),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN COMMUNIST LEADERSHIP,NORTH KOREAN COMMUNIST LEADERSHIP (VINOGRADOV JOXE USSR),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN COMMUNIST PARTY,NORTH KOREAN COMMUNIST PARTY (SUNG USSR INDIA),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN COMMUNIST REGIME,NORTH KOREAN COMMUNIST REGIME (SHAPE BRITAIN FRANCE),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN DIVISIONS,NORTH KOREAN DIVISIONS (TURKEY GREECE SCHUMAN),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN GENERAL HEADQUARTERS,NORTH KOREAN GENERAL HEADQUARTERS (KENNAN FACILITIES COMBINED),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN LABOR PARTY,NORTH KOREAN LABOR PARTY (DARUL MASJUMI CEYLON),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN NAVY,NORTH KOREAN NAVY (SERVICES PUSAN NE),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN SECURITY OFFICER,NORTH KOREAN SECURITY OFFICER (MUCCIO TURKEY RHEE),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN V CORPS,NORTH KOREAN V CORPS (VI IRAN EXTERNAL),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN V I I CORPS,NORTH KOREAN V I I CORPS (23RD COLOMBIA 16TH),,a4_pipeline,a3_single_cluster_self,1.0
NORTH KOREAN VII CORPS,NORTH KOREAN VII CORPS (ALBANIA CHINESE 24TH),,a4_pipeline,a3_single_cluster_self,1.0
NORTH VIETNAMESE COMMANDERS,NORTH VIETNAMESE COMMANDERS (NAMONE VIENTIANE PATHET),,a4_pipeline,a3_single_cluster_self,1.0
NORTH VIETNAMESE FRONTIER,NORTH VIETNAMESE FRONTIER (UWAYNI IPC EDDE),,a4_pipeline,a3_single_cluster_self,1.0
NORTH VIETNAMESE IL 14,NORTH VIETNAMESE IL 14 (KEP ELISABETHVILLE KAMINA),,a4_pipeline,a3_single_cluster_self,1.0
NORTH VIETNAMESE NATIONAL RED CROSS,NORTH VIETNAMESE NATIONAL RED CROSS (BANGKOK WORLD SARIT),,a4_pipeline,a3_single_cluster_self,1.0
NORTH VIETNAMESE RADIO,NORTH VIETNAMESE RADIO (LAOS RALLY INTERESTS),,a4_pipeline,a3_single_cluster_self,1.0
NORTH VIETNAMESE TRANSPORT,NORTH VIETNAMESE TRANSPORT (IMPERIALISTS TRANSPORTS KUNMING),,a4_pipeline,a3_single_cluster_self,1.0
NORTHEAST BRAZIL,NORTHEAST BRAZIL (MONTEVIDEO YUGOSLAVIA NEHRU),,a4_pipeline,a3_single_cluster_self,1.0
NORTHEAST FRONTIER AGENCY NEFA,NORTHEAST FRONTIER AGENCY NEFA (CENTO AFGHANISTAN AYUB),,a4_pipeline,a3_single_cluster_self,1.0
NORTHERN AND BLACK SEA FLEET,NORTHERN AND BLACK SEA FLEET (PRABANG LUANG HAIPHONG),,a4_pipeline,a3_single_cluster_self,1.0
NORTHERN CAMEROONS,NORTHERN CAMEROONS (NPC NCNC YEMEN),,a4_pipeline,a3_single_cluster_self,1.0
NORTHERN GROUP OF FORCES IN POLAND,NORTHERN GROUP OF FORCES IN POLAND (ANTIAIRCRAFT LOCAL HUNGARY),,a4_pipeline,a3_single_cluster_self,1.0
NORTHERN KATANGA,NORTHERN KATANGA (KINDU KIVU GHANA),,a4_pipeline,a3_single_cluster_self,1.0
NORTHERN PEOPLES CONGRESS NPC,NORTHERN PEOPLES CONGRESS NPC (NIGERIA DEBAGHINE AG),,a4_pipeline,a3_single_cluster_self,1.0
NORTHERN RHODESIAN NATIONALISTS,NORTHERN RHODESIAN NATIONALISTS (UGANDAN KENYAN GHANA),,a4_pipeline,a3_single_cluster_self,1.0
NORTHERN SCOUTS,NORTHERN SCOUTS (CASTRO SINKIANG FIDEL),,a4_pipeline,a3_single_cluster_self,1.0
NORWAY NETHERLANDS JOINT COMMISSION,NORWAY NETHERLANDS JOINT COMMISSION (KJELLER PRESENT CONTRACT),,a4_pipeline,a3_single_cluster_self,1.0
NORWEGIAN FOREIGN MINISTERS,NORWEGIAN FOREIGN MINISTERS (GERMANY ADENAUER USSR),,a4_pipeline,a3_single_cluster_self,1.0
NORWEGIAN FOREIGN MINISTRY,NORWEGIAN FOREIGN MINISTRY (KOREA ZUAZO PLATA),,a4_pipeline,a3_single_cluster_self,1.0
NORWEGIAN FOREIGN OFFICE,NORWEGIAN FOREIGN OFFICE (TURKEY GREECE FRANCO),,a4_pipeline,a3_single_cluster_self,1.0
NORWEGIAN OFFICIALS,NORWEGIAN OFFICIALS (SIHANOUK ADENAUER CONTROL),,a4_pipeline,a3_single_cluster_self,1.0
NORWEGIAN PRIME MINISTERS PRIVATE SECRETARY,NORWEGIAN PRIME MINISTERS PRIVATE SECRETARY (DENMARK SWEDEN YUGOSLAVIA),,a4_pipeline,a3_single_cluster_self,1.0
NORWEGIAN SEA,NORWEGIAN SEA (TUNG TSE LIUSHAO),,a4_pipeline,a3_single_cluster_self,1.0
NORWEGIAN UN DELEGATE ENGEN,NORWEGIAN UN DELEGATE ENGEN (NAC HAMMARSKJOLDS BRITAIN),,a4_pipeline,a3_single_cluster_self,1.0
NORWEGIAN UNITED NATIONS DELEGATION,NORWEGIAN UNITED NATIONS DELEGATION (SUWIRJO SALISBURY LODGE),,a4_pipeline,a3_single_cluster_self,1.0
NOVAYA SIBIR,NOVAYA SIBIR (VORKUTA KUYBYSHEV KAZAN),,a4_pipeline,a3_single_cluster_self,1.0
NOVO VREME,NOVO VREME (TASKOV LUEBKE ARGENTINA),,a4_pipeline,a3_single_cluster_self,1.0
NOVOROSSIYSK,NOVOROSSIYSK (GORSHKOV SEROV ADMIRAL),,a4_pipeline,a3_single_cluster_self,1.0
NOWAK,NOWAK (PZPR COMMUNIST BISON),,a4_pipeline,a3_single_cluster_self,1.0
NSA,NATIONAL SECURITY AGENCY,,a4_pipeline,accept_rule,1.0
NU GOVERNMENT,NU GOVERNMENT (BROWN NE MEO),,a4_pipeline,a3_single_cluster_self,1.0
NUC,NUC (PATRICE KALONJI DP),,a4_pipeline,a4_keep_separate,0.75
NUF,NATIONAL UNITED FRONT,,a4_pipeline,a4_merge_existing,0.8
NUMA QUEVEDO,NUMA QUEVEDO (SOLA PIZANI MAYOBRE),,a4_pipeline,a3_single_cluster_self,1.0
NUNEZ PORTUONDO,NUNEZ PORTUONDO (CHAUDRI MAKARIOS MOROCCO),,a4_pipeline,a3_single_cluster_self,1.0
NUR AL DIN KAHHALAH,NUR AL DIN KAHHALAH (GYI AUNG EXECUTIVE),,a4_pipeline,a3_single_cluster_self,1.0
