node_key,degree
EVENT_CLUSTER:7755,8
EVENT_CLUSTER:7756,8
CANONICAL_ENTITY:BUENOS_AIRES__8C32C81E97,161
CANONICAL_ENTITY:CUBAN_ARMED_FORCES__10130BBF23,12
CANONICAL_ENTITY:CUBAN_CONFEDERATION_OF_WORKERS__7836724371,7
CANONICAL_ENTITY:FIDEL_CASTRO__1E157D0D09,528
CANONICAL_ENTITY:HAVANA__60795B29EA,90
CANONICAL_ENTITY:REVOLUTIONARY_DIRECTORATE__F89BDB7CD3,8
EVENT_CLUSTER:14719,9
EVENT_CLUSTER:14720,9
EVENT_CLUSTER:14721,9
EVENT_CLUSTER:14722,9
EVENT_CLUSTER:14723,9
EVENT_CLUSTER:14724,9
CANONICAL_ENTITY:26_OF_JULY_MOVEMENT__1D4BF0BCBE,3
CANONICAL_ENTITY:COMMUNISTS__B876AACB66,123
CANONICAL_ENTITY:CUBAN_MILITARY__D65F4F7106,32
CANONICAL_ENTITY:LAZARO_PENA__ADBCA373D0,6
CANONICAL_ENTITY:26_OF_JULY_MOVEMENT__3016210683,31
CANONICAL_ENTITY:AFL_CIO__D29CF91256,21
CANONICAL_ENTITY:ALI_REGIME__2E78AEB18C,10
CANONICAL_ENTITY:BRITISH_FOREIGN_OFFICE__D1332E0507,797
CANONICAL_ENTITY:CUBAN_CONFEDERATION_OF_WORKERS_CTC__C6822F226F,10
CANONICAL_ENTITY:CUBAN_GOVERNMENT__8EC123E68E,250
CANONICAL_ENTITY:FOREIGN_MINISTER_ANDRADE__C50368C486,4
CANONICAL_ENTITY:GUANTANAMO__BE6A869C5F,21
CANONICAL_ENTITY:INTER_AMERICAN_REGIONAL_ORGANIZATION_OF_WORKERS___866184AA5C,4
CANONICAL_ENTITY:JOSE_MIRO_CARDONA__5884FC1E54,20
CANONICAL_ENTITY:MASJUMI__93ED99E4F7,217
CANONICAL_ENTITY:NATIONAL_BAR_ASSOCIATION__C5666D72C4,5
CANONICAL_ENTITY:OSVALDO_DORTICOS__1B7C73BAAF,25
CANONICAL_ENTITY:PRESIDENT_SILES__7230786D1A,119
CANONICAL_ENTITY:PRIME_MINISTER_FIDEL_CASTRO__4FEEDD5D82,4
CANONICAL_ENTITY:SANTIAGO__A4FD023E83,57
CANONICAL_ENTITY:USSR__3CFCB7AA06,4
CANONICAL_ENTITY:YPFB__A7F42C9F41,4
EVENT_CLUSTER:11203,8
EVENT_CLUSTER:11204,8
EVENT_CLUSTER:11205,23
EVENT_CLUSTER:15547,7
EVENT_CLUSTER:15548,7
EVENT_CLUSTER:15549,7
EVENT_CLUSTER:15893,10
EVENT_CLUSTER:15894,10
EVENT_CLUSTER:15895,10
CANONICAL_ENTITY:27_MAY_COUP_D_TAT__45CDA68D8C,1
CANONICAL_ENTITY:NATIONAL_UNITY_COMMITTEE__A7DA248BCB,56
CANONICAL_ENTITY:2ND_ARMY_GROUP__35952F2BF0,10
CANONICAL_ENTITY:INDIAN_MINISTRY_OF_EXTERNAL_AFFAIRS__D960E5A368,12
CANONICAL_ENTITY:INDIA__9648442A3A,2579
CANONICAL_ENTITY:I_CORPS__028767557B,3
CANONICAL_ENTITY:NORTH_KOREAN_VI_CORPS__88EF81AE2D,9
CANONICAL_ENTITY:NORTH_KOREAN_V_CORPS__10FEA856E4,3
CANONICAL_ENTITY:USSR__D29927FB7D,4
CANONICAL_ENTITY:US_EMBASSY__8F1D1ED09F,401
EVENT_CLUSTER:357,9
EVENT_CLUSTER:358,9
CANONICAL_ENTITY:2ND_DIVISION__804E9F4A9A,23
CANONICAL_ENTITY:ASMARA__B3DF0C9D45,38
CANONICAL_ENTITY:AVEROFF__B9BF0E319C,148
CANONICAL_ENTITY:CAIRO__7F704978E1,1667
CANONICAL_ENTITY:COMMUNISTS__EF8E1200E0,4
CANONICAL_ENTITY:CROWN_PRINCE__1428A57DEA,44
CANONICAL_ENTITY:ERITREA__C03583AAC0,22
CANONICAL_ENTITY:ETHIOPIAN_PARLIAMENT__1E4316A116,4
CANONICAL_ENTITY:GREECE__39E3A22171,1150
CANONICAL_ENTITY:KARAMANLIS__CFAD94B5C4,185
CANONICAL_ENTITY:LATAKIA__614D85773B,81
CANONICAL_ENTITY:POPULAR_RESISTANCE_FORCES_PRF__5646A134C3,3
CANONICAL_ENTITY:POPULAR_RESISTANCE_FORCES__094D70F108,18
CANONICAL_ENTITY:TITO__AC89C65221,828
CANONICAL_ENTITY:TURKEY__065E2750CF,2115
EVENT_CLUSTER:14530,12
EVENT_CLUSTER:14531,12
EVENT_CLUSTER:15558,9
EVENT_CLUSTER:15559,9
CANONICAL_ENTITY:2ND_GUARDS_MECHANIZED_DIVISION__CACB952C24,14
CANONICAL_ENTITY:32ND_MECHANIZED_DIVISION__487223F83D,5
CANONICAL_ENTITY:5TH_HUNGARIAN_RIFLE_DIVISION__73D85D9864,5
CANONICAL_ENTITY:CYRANKIEWICZ__206706A7BE,59
CANONICAL_ENTITY:GOMULKA__4210DC5DB4,425
CANONICAL_ENTITY:HUNGARY__C8DB862B4A,913
CANONICAL_ENTITY:OCHAB__9BE67A854C,18
CANONICAL_ENTITY:RUMANIA__9D1FB4C467,476
EVENT_CLUSTER:10649,13
EVENT_CLUSTER:10650,13
EVENT_CLUSTER:10651,13
EVENT_CLUSTER:10652,13
CANONICAL_ENTITY:2ND_PARATROOP_BATTALION__186C9CE758,14
CANONICAL_ENTITY:BEN_UTHMAN__1ACB3F0CBB,5
CANONICAL_ENTITY:CYRENAICA__C832A2D7A8,53
CANONICAL_ENTITY:FEZZAN__D5E4997C7E,11
CANONICAL_ENTITY:GENERAL_AMKHA__545FA25E67,44
CANONICAL_ENTITY:GENERAL_OUANE__8151EAD5A1,219
CANONICAL_ENTITY:KING__0D58E4B3DD,4
CANONICAL_ENTITY:KUBAR__DA7EC21FD9,36
CANONICAL_ENTITY:TRIPOLITANIA__E8DFBF49DF,25
EVENT_CLUSTER:18394,41
EVENT_CLUSTER:18884,12
EVENT_CLUSTER:18885,12
CANONICAL_ENTITY:300_MILLION_DOLLARS_OF_AMERICAN_AID__0B1FFCF413,1
CANONICAL_ENTITY:CHANCELLOR_OF_THE_EXCHEQUER_BUTLER__AEA427D3BC,15
CANONICAL_ENTITY:308TH_DIVISION__7D94145741,12
CANONICAL_ENTITY:AMERICAN_AMBASSADOR_HILL__EAB85B57DA,4
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_MONTEVIDEO__988C19EC77,3
CANONICAL_ENTITY:FIGUERES__63FB19A938,93
CANONICAL_ENTITY:MUONG_SAI__3396C148EA,54
CANONICAL_ENTITY:ORGANIZATION_OF_AMERICAN_STATES__565FDA8C99,398
CANONICAL_ENTITY:TUAN_GIAO_DEPOT__0B09076ED8,3
CANONICAL_ENTITY:URUGUAY__72EC5D27CD,210
EVENT_CLUSTER:5521,12
EVENT_CLUSTER:5522,12
CANONICAL_ENTITY:30_ASSEMBLYMEN__9625D908EF,1
CANONICAL_ENTITY:YI_CHOL_SUNG__09175D4659,4
CANONICAL_ENTITY:312TH_DIVISION__AF308AA995,1
CANONICAL_ENTITY:316TH_DIVISION__A1D9231DE8,56
CANONICAL_ENTITY:320TH_DIVISION__BF5E6A1E05,4
CANONICAL_ENTITY:325TH_DIVISION__AEA96C44D3,4
CANONICAL_ENTITY:335TH_DIVISION__7726F82E2E,3
CANONICAL_ENTITY:AMERICAN_CHARG_WEIL__560EACB7B7,5
CANONICAL_ENTITY:BRITAIN__0883FCB094,1982
CANONICAL_ENTITY:EAST_GERMANY__8FB670EE68,2303
CANONICAL_ENTITY:FRENCH_FOREIGN_AFFAIRS_COMMITTEE__B251C2E6E3,9
CANONICAL_ENTITY:HUNG_YEN__2E2148BD5D,6
CANONICAL_ENTITY:JEAN_CHAUVEL__156A9394F7,5
CANONICAL_ENTITY:KORSHOLMA__D40AE1833E,4
CANONICAL_ENTITY:MEKONG_RIVER__25E4FD639D,41
CANONICAL_ENTITY:NEHRU__9BCD109425,1556
CANONICAL_ENTITY:PHONG_SALY__3659D4100C,34
CANONICAL_ENTITY:PRIME_MINISTER_CHURCHILL__BA34ACEFB0,54
CANONICAL_ENTITY:RADHAKRISHNAN__98B97939A2,32
CANONICAL_ENTITY:THAILAND__E98E5AA331,890
CANONICAL_ENTITY:TONKIN_DELTA__7E696DA64D,48
CANONICAL_ENTITY:USSR__266657E7CC,6
CANONICAL_ENTITY:VIETNAM__8D7EDEFC9B,406
EVENT_CLUSTER:19456,12
EVENT_CLUSTER:19457,12
EVENT_CLUSTER:32,341
EVENT_CLUSTER:4031,65
EVENT_CLUSTER:4043,20
EVENT_CLUSTER:4062,11
EVENT_CLUSTER:4063,11
EVENT_CLUSTER:4064,11
EVENT_CLUSTER:5082,12
EVENT_CLUSTER:6316,10
EVENT_CLUSTER:6317,10
EVENT_CLUSTER:6365,6
EVENT_CLUSTER:6366,6
CANONICAL_ENTITY:35TH_ARMY__29348E71D1,11
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_ROME__3680025424,104
CANONICAL_ENTITY:CHINESE_NATIONALIST_MINISTRY_OF_DEFENSE__89ACD7A34B,14
CANONICAL_ENTITY:CHRISTIAN_DEMOCRATIC_CARETAKER_GOVERNMENT__ECC0CAA803,5
CANONICAL_ENTITY:GENERAL_LABOR_CONFEDERATION__A23FF141BD,106
CANONICAL_ENTITY:HAIMEN__F7E2A75B49,11
EVENT_CLUSTER:4306,18
EVENT_CLUSTER:4307,8
EVENT_CLUSTER:4308,10
CANONICAL_ENTITY:35_PERCENT_OF_THE_ELECTORATE__C01470B5E2,1
CANONICAL_ENTITY:REGENERATIVE_PARTY_OF_THE_WORKING_PEOPLE_AKEL__CA4398072F,5
CANONICAL_ENTITY:38TH_PARALLEL__553786FB44,1
CANONICAL_ENTITY:REPUBLIC_OF_KOREA__274A662206,43
CANONICAL_ENTITY:3RD_INFANTRY_DIVISION__6C4332E544,11
CANONICAL_ENTITY:AUSTRIA__20D9EF2230,990
CANONICAL_ENTITY:BRITISH_LABOR_PARTY__0E983C2DDD,249
CANONICAL_ENTITY:CONSERVATIVE_PARTY__3337C9C528,99
CANONICAL_ENTITY:DENIS_HEALEY__6C4EDC2C9E,5
CANONICAL_ENTITY:EDEN__61D30546FB,332
CANONICAL_ENTITY:HUGH_GAITSKELL__9D2E2B9CE2,58
CANONICAL_ENTITY:SAUDI_ARABIA__612FEEBE72,1442
EVENT_CLUSTER:10855,10
EVENT_CLUSTER:10856,10
CANONICAL_ENTITY:3_700_WORKERS__E0C30C8C74,6
CANONICAL_ENTITY:AMBASSADOR__1FA87A7002,22
CANONICAL_ENTITY:GUATEMALA__64332E3873,761
CANONICAL_ENTITY:UNITED_FRUIT_COMPANY__C593F8BA4C,47
EVENT_CLUSTER:1782,4
EVENT_CLUSTER:1783,4
CANONICAL_ENTITY:40TH_ANNIVERSARY_CELEBRATIONS__C90863444A,1
CANONICAL_ENTITY:40TH_ANNIVERSARY_CELEBRATION_OF_THE_SOVIET_REVOL__EC19E7BA54,2
CANONICAL_ENTITY:40TH_ANNIVERSARY_MEETINGS__5A019A7235,1
CANONICAL_ENTITY:TASS__43BDED1A4B,18
CANONICAL_ENTITY:46TH_CHINESE_ARMY__17A0BD0F66,13
CANONICAL_ENTITY:AMERICAN_MINISTER_IN_TAIPEI__F132E5DF71,6
CANONICAL_ENTITY:CHINESE_COMMUNIST_42ND_ARMY__B6F2DD2E44,7
CANONICAL_ENTITY:CHINESE_COMMUNIST_8TH_AIR_DIVISION__CCCBB4389C,4
CANONICAL_ENTITY:CHINESE_NATIONALIST_GOVERNMENT__7F78D4FBB4,116
CANONICAL_ENTITY:JOINT_DISTRIBUTION_COMMITTEE__A9ECAC9230,5
CANONICAL_ENTITY:L_P_BERIYA__30F1E2E63D,9
CANONICAL_ENTITY:S_SHCHERBAKOV__C6BB92EE6D,5
CANONICAL_ENTITY:V_S_ABAKUMOV__123018006C,6
EVENT_CLUSTER:3457,10
EVENT_CLUSTER:3458,10
EVENT_CLUSTER:455,54
CANONICAL_ENTITY:4_MARCH_ELECTIONS__829157C9B6,1
CANONICAL_ENTITY:50TH_AIR_ARMY__F1855B10F6,16
CANONICAL_ENTITY:AFGHANISTAN__642910E63C,1522
CANONICAL_ENTITY:BLACK_SEA__273B579690,70
CANONICAL_ENTITY:BULGARIAN_LAND_SEA_AND_AIR_FORCES__E9CB848889,7
CANONICAL_ENTITY:SOFIA__0FF11867B7,36
CANONICAL_ENTITY:SOVIET_AIR_FORCE__7EBBCA4B39,9
CANONICAL_ENTITY:SOVIET_AIR_FORCE__F58B34E527,7
CANONICAL_ENTITY:TRANSCAUCASUS__5E3474CAA9,18
CANONICAL_ENTITY:TURKESTAN__6B08729692,15
EVENT_CLUSTER:14197,12
EVENT_CLUSTER:14198,12
EVENT_CLUSTER:14199,12
EVENT_CLUSTER:14200,12
EVENT_CLUSTER:14201,12
CANONICAL_ENTITY:527TH_BATTALION__3B7BFCB0A2,15
CANONICAL_ENTITY:ECAFE__BB8856450C,13
CANONICAL_ENTITY:FIRYUBIN__9C3F97C7BD,16
CANONICAL_ENTITY:GORONTALO__0DF871BD69,21
CANONICAL_ENTITY:HATTA__D3C54910B7,333
CANONICAL_ENTITY:MALAYA__2B166BB095,240
CANONICAL_ENTITY:MENADO__2FFFF085D1,47
CANONICAL_ENTITY:NASIR__5A160DDDEF,1074
EVENT_CLUSTER:12829,83
EVENT_CLUSTER:13329,22
EVENT_CLUSTER:13330,22
EVENT_CLUSTER:13331,22
EVENT_CLUSTER:13332,22
CANONICAL_ENTITY:54TH_BATTALION__F96ED3DE76,13
CANONICAL_ENTITY:AMERICAN_EMBASSY__5AD6DD7A55,2197
CANONICAL_ENTITY:CONSUL_GENERAL_TYLER__029D88AD1F,5
CANONICAL_ENTITY:MAGSAYSAY__E9EB59A809,235
CANONICAL_ENTITY:NATIONALIST_PARTY__C129B370C0,155
CANONICAL_ENTITY:ROMULO__E4E7B3B435,34
CANONICAL_ENTITY:SENATOR_CABILI__2D46F7E7D7,5
EVENT_CLUSTER:4136,11
EVENT_CLUSTER:4137,11
EVENT_CLUSTER:4138,11
CANONICAL_ENTITY:59TH_AIR_ARMY__6B2DBCE134,12
CANONICAL_ENTITY:AMERICAN_AIR_ATTACHE__BEC0FC11E2,29
CANONICAL_ENTITY:ISTIQLAL__16D72AA16C,108
CANONICAL_ENTITY:ITALY__97D6DE2E3A,1270
CANONICAL_ENTITY:SHISHAKLI__6290AE6401,120
CANONICAL_ENTITY:YUGOSLAVIA__9E802526E7,2112
EVENT_CLUSTER:2144,10
EVENT_CLUSTER:2145,10
CANONICAL_ENTITY:60TH_ARMY__F85FD55C9A,8
CANONICAL_ENTITY:AMBASSADOR_MUCCIO__B66790EE5C,126
CANONICAL_ENTITY:CENTRAL_COMMITTEE_OF_THE_INDIAN_COMMUNIST_PARTY__3BE2B7D08C,5
CANONICAL_ENTITY:CHINESE_COMMUNIST_12TH_ARMY__0F93468DAA,4
CANONICAL_ENTITY:FAR_EAST_COMMAND__653A14296A,4
CANONICAL_ENTITY:LEE_BUM_SUK__05F33480D5,4
CANONICAL_ENTITY:RHEE__1968C76345,615
EVENT_CLUSTER:2408,7
EVENT_CLUSTER:2409,7
CANONICAL_ENTITY:62_GROUP__36F722A8F7,8
CANONICAL_ENTITY:ALVARO_ALSOGARAY__456C6A01DB,41
CANONICAL_ENTITY:ARGENTINA__2E37979396,1260
CANONICAL_ENTITY:COMMUNIST_LABOR_GROUPS__22E8D3325C,7
CANONICAL_ENTITY:PERONISTA__611882491E,67
EVENT_CLUSTER:15733,10
EVENT_CLUSTER:15740,5
EVENT_CLUSTER:15741,5
CANONICAL_ENTITY:67TH_ARMY__F26B7C1B73,10
CANONICAL_ENTITY:CHINESE_COMMUNIST_PRISONERS_OF_WAR__A55C9EF5CC,6
CANONICAL_ENTITY:NORTH_ATLANTIC_TREATY_ORGANIZATION__0BF49B127F,386
CANONICAL_ENTITY:UNITED_KINGDOM__0E3EA18792,420
CANONICAL_ENTITY:UN_FORCES__7D6634DB5C,8
EVENT_CLUSTER:876,52
EVENT_CLUSTER:888,8
CANONICAL_ENTITY:6TH_BOMBER_CORPS__4204C0134F,22
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_RANGOON__DBCC3C30FC,98
CANONICAL_ENTITY:ARGENTINE_STATE_PETROLEUM_AGENCY__E4DE37F65C,6
CANONICAL_ENTITY:BURMA__7112CB0F38,1932
CANONICAL_ENTITY:ESTONIAN_COASTAL_AREA__4E554CE8EC,7
CANONICAL_ENTITY:FAR_EAST__FFC3A7683F,8
CANONICAL_ENTITY:FINLAND__252E34C59F,434
CANONICAL_ENTITY:INDIAN_GOVERNMENT__7EB6B9E281,230
CANONICAL_ENTITY:KOREA__BCD48C6182,234
CANONICAL_ENTITY:MIG_19__0A97566258,5
CANONICAL_ENTITY:MIG_19__110832E0EF,1
CANONICAL_ENTITY:THIRD_LONG_RANGE_AIR_ARMY__904597F6DE,12
CANONICAL_ENTITY:US_LEGATION_IN_HELSINKI__04033D9783,17
CANONICAL_ENTITY:US_SEVENTH_FLEET__B0E88AC702,29
EVENT_CLUSTER:1363,84
EVENT_CLUSTER:3581,6
EVENT_CLUSTER:3582,16
EVENT_CLUSTER:3583,11
EVENT_CLUSTER:3584,11
CANONICAL_ENTITY:6TH_DIVISION__6413A1762B,2
CANONICAL_ENTITY:EAST_CHINA__614991AEBC,30
CANONICAL_ENTITY:YALU_RIVER__AF4CDC070A,15
CANONICAL_ENTITY:6_JANUARY_1961__1B80B7B9D7,10
CANONICAL_ENTITY:ASSISTANT_CHIEF_OF_STAFF_FOR_INTELLIGENCE_DEPART__A0A79E78E7,18
CANONICAL_ENTITY:ASSISTANT_CHIEF_OF_STAFF_INTELLIGENCE_DEPARTMENT__E99BDE97B8,25
CANONICAL_ENTITY:ASSISTANT_SECRETARY_OF_DEFENSE_FOR_INTERNATIONAL__349CF9ED2B,3
CANONICAL_ENTITY:ASSISTANT_TO_SECRETARY_OF_DEFENSE_FOR_SPECIAL_OP__BB2F948517,25
CANONICAL_ENTITY:CHAIRMAN_THE_JOINT_CHIEFS_OF_STAFF__A85E11D50B,26
CANONICAL_ENTITY:CHAIRMAN__41C49FCB84,11
CANONICAL_ENTITY:CHIEF_OF_NAVAL_OPERATIONS_UNITED_STATES_NAVY__05A699F1F5,25
CANONICAL_ENTITY:CHIEF_OF_STAFF_UNITED_STATES_AIR_FORCE__60DB4D8F5C,25
CANONICAL_ENTITY:7TH_DIVISION__FC747E0F5E,8
CANONICAL_ENTITY:BOLIVIA__97772E9657,684
CANONICAL_ENTITY:DE_GAULLE__CB4B89BAFA,1460
CANONICAL_ENTITY:PAZ_ESTENSSORO__0A37902FDF,75
EVENT_CLUSTER:19100,6
EVENT_CLUSTER:19101,6
CANONICAL_ENTITY:7TH_GUARDS_MECHANIZED_DIVISION__805E8F133A,10
CANONICAL_ENTITY:DE_GASPERI__D0AE236EEA,244
CANONICAL_ENTITY:MUNTASSER__8B1B1309BE,81
CANONICAL_ENTITY:USSR__097899BE69,5
CANONICAL_ENTITY:USSR__6CDBFCDA35,1152
CANONICAL_ENTITY:US_EMBASSY_IN_ROME__18B76217D3,54
EVENT_CLUSTER:4425,7
EVENT_CLUSTER:4426,7
EVENT_CLUSTER:4427,7
CANONICAL_ENTITY:7_JUNE_ELECTIONS__246D51704D,1
CANONICAL_ENTITY:7_OPPOSITION_POLITICAL_PARTIES__2078F3BA29,6
CANONICAL_ENTITY:FRENCH_COMMISSARIAT__D63EB49A4B,6
CANONICAL_ENTITY:KANTHOUL__745B6548D3,7
CANONICAL_ENTITY:US_CHARGE_DAFFAIRES__0B0F5F443E,5
EVENT_CLUSTER:2389,5
CANONICAL_ENTITY:80TH_BOMBER_CORPS__137FCB59B4,13
CANONICAL_ENTITY:AIOC__05C59E1A13,152
CANONICAL_ENTITY:BECHIR_BEY_SAADAWI__948700ADA3,5
CANONICAL_ENTITY:BRZEG__0D2E3D68EB,4
CANONICAL_ENTITY:GRADY__39F01C09BD,29
CANONICAL_ENTITY:HUSSEIN_ALA__D1C1CE3629,20
CANONICAL_ENTITY:LYNCH__060FAC25AA,4
CANONICAL_ENTITY:MULLA_KASHANI__BEADC3D47E,4
CANONICAL_ENTITY:SHAH_OF_IRAN__5306A91161,737
EVENT_CLUSTER:186,155
EVENT_CLUSTER:187,53
EVENT_CLUSTER:188,14
CANONICAL_ENTITY:81_COMMUNIST_AGENTS__246038C412,1
CANONICAL_ENTITY:HOME_MINISTER_CHANG__217B8F53BB,5
CANONICAL_ENTITY:82_NATION_UN_DISARMAMENT_COMMISSION__238500A247,8
CANONICAL_ENTITY:INDONESIA__5B0F3753D9,2117
CANONICAL_ENTITY:MOCH__0E2B3DFF05,4
CANONICAL_ENTITY:SUKARNO__42BD67311A,1157
CANONICAL_ENTITY:UNITED_NATIONS_GENERAL_ASSEMBLY__84F62AD7ED,16
CANONICAL_ENTITY:USSR__5CCB64DC7D,4
CANONICAL_ENTITY:ZORIN__7E9FCB9DF0,137
EVENT_CLUSTER:18008,7
EVENT_CLUSTER:18009,7
CANONICAL_ENTITY:8TH_AIR_DIVISION__9D9FC380FE,12
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BUENOS_AIRES__130452AE81,21
CANONICAL_ENTITY:CHINESE_NATIONALIST_ARMY__9D56ACC1C6,3
CANONICAL_ENTITY:EMILIO_FORCHER__AEA935C3E8,4
CANONICAL_ENTITY:JOSE_EMBRIONE__25174055A9,4
CANONICAL_ENTITY:LUCERO__A64BE7B02E,36
CANONICAL_ENTITY:PUERTO_BELGRANO__C16234BCE0,19
CANONICAL_ENTITY:QUEMOY__05AF518ECE,132
EVENT_CLUSTER:7871,11
EVENT_CLUSTER:7872,11
CANONICAL_ENTITY:8TH_AND_10TH_BOMBER_DIVISIONS__E40F7AAB9A,8
CANONICAL_ENTITY:IL_28__B143484AE2,5
CANONICAL_ENTITY:SOVIET_PACIFIC_FLEET__6B8F6B7D4E,15
CANONICAL_ENTITY:TSITSIHAR__F76BB2277B,7
CANONICAL_ENTITY:TU_2__D50A55F979,5
EVENT_CLUSTER:7795,6
EVENT_CLUSTER:7796,6
CANONICAL_ENTITY:9TH_AIR_ARMY__A13E22FBE6,1
CANONICAL_ENTITY:AATUF__47F4521627,10
CANONICAL_ENTITY:ALGERIA__45615CE53C,1684
CANONICAL_ENTITY:GHANA__A052AB67A8,571
CANONICAL_ENTITY:GUINEA__139D849C5C,641
CANONICAL_ENTITY:ICFTU__E92ECC8038,11
CANONICAL_ENTITY:MAHJOUB_BEN_SEDDIK__635F9BD83B,13
CANONICAL_ENTITY:MALI__2ACF38586B,202
CANONICAL_ENTITY:UAR__C6E2A67152,2
EVENT_CLUSTER:21860,10
CANONICAL_ENTITY:AATUF__AA473EDD22,4
CANONICAL_ENTITY:ALL_AFRICAN_PEOPLES_CONFERENCE__AAB08BB325,44
CANONICAL_ENTITY:AATUF__E1A8B4FCA4,12
CANONICAL_ENTITY:BRUSSELS__8B0B05719D,162
CANONICAL_ENTITY:ICFTUS_AFRICAN_REGIONAL_ORGANIZATION__B3E2C9D471,3
CANONICAL_ENTITY:INTERNATIONAL_CONFEDERATION_OF_FREE_TRADE_UNIONS__C32DC36F6A,38
CANONICAL_ENTITY:NKRUMAH__A536604F45,290
EVENT_CLUSTER:21751,14
EVENT_CLUSTER:21752,14
CANONICAL_ENTITY:ABADAN_REFINERIES__1EB1200BCE,13
CANONICAL_ENTITY:ANGLO_IRAQI_DEFENSE_TREATY__0AD9607FEB,6
CANONICAL_ENTITY:BULGARIA__2F832FDC72,457
CANONICAL_ENTITY:FEDAYAN_I_ISLAM__2AD65DA6D3,4
CANONICAL_ENTITY:IRANIAN_GOVERNMENT__705A387B35,4
CANONICAL_ENTITY:IRAQI_PRIME_MINISTER__A632C9D82C,32
CANONICAL_ENTITY:MOSSADEQ__F153D0D98B,932
CANONICAL_ENTITY:TUDEH_PARTY__DEDB9D0ED2,239
EVENT_CLUSTER:1815,10
EVENT_CLUSTER:1816,18
EVENT_CLUSTER:1817,10
CANONICAL_ENTITY:ABADAN_REFINERY__A38EAE36F6,70
CANONICAL_ENTITY:ANGLO_IRANIAN_OIL_COMPANY__A7D4A0B66E,370
CANONICAL_ENTITY:BARZANI_TRIBESMEN__283A3175AB,7
CANONICAL_ENTITY:BASRA__EE9D5BBE34,53
CANONICAL_ENTITY:BONN_GOVERNMENT__FF2D6D695F,135
CANONICAL_ENTITY:BONN__2CA62DEEF6,3
CANONICAL_ENTITY:BRIGADIER_JANABI__E921EE2E83,21
CANONICAL_ENTITY:BRITISH_AIR_FORCE__1B705E909B,10
CANONICAL_ENTITY:CAIRO_REGIME__4373C8B8FD,5
CANONICAL_ENTITY:CHARLES_MALIK__B3AFA01B9B,52
CANONICAL_ENTITY:COMPAGNIE_FRANCAISE_DES_PETROLES__B9EC0B6D16,17
CANONICAL_ENTITY:ECA_MISSION__E913944B84,21
CANONICAL_ENTITY:EGYPTIAN_GOVERNMENT__43EF4EB903,196
CANONICAL_ENTITY:FRANKFURT_AM_ODER__46DAEB4D7A,9
CANONICAL_ENTITY:FRENCH_COMMUNISTS__DBE653BC7B,74
CANONICAL_ENTITY:GDYNIA__FC2F4B6C23,24
CANONICAL_ENTITY:GENERAL_NAGIB__4499744A88,458
CANONICAL_ENTITY:GERMAN_MILITARY_ADVISERS__858EA7DE84,4
CANONICAL_ENTITY:GREEK_PRIME_MINISTER_PLASTIRAS__6B983FE443,11
CANONICAL_ENTITY:ICELAND__4D678D7B6E,264
CANONICAL_ENTITY:IGRALISHTE__44D7D7B9B9,5
CANONICAL_ENTITY:IRANIAN_COMMUNISTS__9784F71750,39
CANONICAL_ENTITY:IRAQI_MILITARY__464BED78DE,8
CANONICAL_ENTITY:KASHANI__E8F5E4A89A,89
CANONICAL_ENTITY:KHOR_MUSA__CD26E6617F,4
CANONICAL_ENTITY:KIEL_CANAL__A7D1BD0128,5
CANONICAL_ENTITY:LONDON__4E8E90511E,234
CANONICAL_ENTITY:MANCHURIA__BB95AE9A1A,72
CANONICAL_ENTITY:MULLA_MUSTAPHA__AEE1CCFDA6,5
CANONICAL_ENTITY:NAGYKANIZSA__03F4EA709E,5
CANONICAL_ENTITY:NATIONAL_FRONT__28925C447E,5
CANONICAL_ENTITY:PAKISTAN__F68E566FB1,1769
CANONICAL_ENTITY:PARIS__85B2FA760F,289
CANONICAL_ENTITY:POLAND__50A3D96030,1480
CANONICAL_ENTITY:PRAGUE__37A33D3C87,153
CANONICAL_ENTITY:QASIM_GOVERNMENT__CB792B89FD,106
CANONICAL_ENTITY:ROYAL_DUTCH_SHELL__DAE26DE167,11
CANONICAL_ENTITY:SAVVAS_PAPAPOLITIS__035E4F19D1,5
CANONICAL_ENTITY:SHAIBA_AIRBASE__17F51A4EC4,6
CANONICAL_ENTITY:SUDAN__F771E459CE,704
CANONICAL_ENTITY:USSR__5EDBCE8A87,7
CANONICAL_ENTITY:US_ARMY_ATTACHE__3446131DF2,4
CANONICAL_ENTITY:US_EMBASSY_IN_TEHRAN__A386072148,45
EVENT_CLUSTER:1118,9
EVENT_CLUSTER:1119,8
EVENT_CLUSTER:1120,9
EVENT_CLUSTER:14776,27
EVENT_CLUSTER:14781,16
EVENT_CLUSTER:14782,16
EVENT_CLUSTER:1514,90
EVENT_CLUSTER:1515,9
EVENT_CLUSTER:1516,9
EVENT_CLUSTER:1517,9
EVENT_CLUSTER:2542,21
EVENT_CLUSTER:2845,13
EVENT_CLUSTER:2846,13
EVENT_CLUSTER:2997,33
EVENT_CLUSTER:2998,26
EVENT_CLUSTER:2999,26
EVENT_CLUSTER:3001,13
EVENT_CLUSTER:5441,12
